2024-06-18 18:47:05,807 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:47:22,356 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:47:38,388 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:48:05,330 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:48:20,560 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:48:35,775 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:48:50,992 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:49:06,065 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:49:21,456 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
2024-06-18 18:49:37,199 - INFO - Работаю с запросом {'id': 309175489, 'iid': 1, 'project_id': 59000886, 'title': 'Add new file', 'description': 'Тест описание', 'state': 'opened', 'created_at': '2024-06-18T13:14:04.648Z', 'updated_at': '2024-06-18T15:23:20.101Z', 'merged_by': None, 'merge_user': None, 'merged_at': None, 'closed_by': None, 'closed_at': None, 'target_branch': 'main', 'source_branch': 'testbranch', 'user_notes_count': 0, 'upvotes': 0, 'downvotes': 0, 'author': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'assignees': [{'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}], 'assignee': {'id': 21761553, 'username': 'zizzs3228', 'name': 'zizzs3228', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/910c8d8374b8a691f48d1b5b9ee0e713f727704c4de4f793632f85bf327656e4?s=80&d=identicon', 'web_url': 'https://gitlab.com/zizzs3228'}, 'reviewers': [{'id': 21762301, 'username': 'TheLastochka1', 'name': 'Aidar', 'state': 'active', 'locked': False, 'avatar_url': 'https://secure.gravatar.com/avatar/c26aa615041a974e55bf55b5e0df17bbe79738d554e2c4e37b42b81af9e3b887?s=80&d=identicon', 'web_url': 'https://gitlab.com/TheLastochka1'}], 'source_project_id': 59000886, 'target_project_id': 59000886, 'labels': [], 'draft': False, 'imported': False, 'imported_from': 'none', 'work_in_progress': False, 'milestone': None, 'merge_when_pipeline_succeeds': False, 'merge_status': 'can_be_merged', 'detailed_merge_status': 'mergeable', 'sha': '3aaf937ecc50586fff72a88207663deec09ac9e9', 'merge_commit_sha': None, 'squash_commit_sha': None, 'discussion_locked': None, 'should_remove_source_branch': None, 'force_remove_source_branch': True, 'prepared_at': '2024-06-18T13:14:08.144Z', 'reference': '!1', 'references': {'short': '!1', 'relative': '!1', 'full': 'int3335925/INT-11!1'}, 'web_url': 'https://gitlab.com/int3335925/INT-11/-/merge_requests/1', 'time_stats': {'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None}, 'squash': False, 'squash_on_merge': False, 'task_completion_status': {'count': 0, 'completed_count': 0}, 'has_conflicts': False, 'blocking_discussions_resolved': True, 'approvals_before_merge': None}
